"id","user_id","org_id","position_id","user_type"
10788880,516,7334,1035,DEV_USER
10788881,516,7334,1035,PLAT_DEVOPS
10788882,516,7334,1035,DIGITAL_POSITION_MAN
10761713,41607,7906,1751,ORD_USER
10788883,516,7334,1035,ENTERPRISE_ASSET_OPERATION
10738504,37753,7085,1611,ORD_USER
10788896,379,7334,2033,ORG_MAN
10788897,379,7334,2033,BUSINESS_MAN
10761735,28068,7831,1756,ORD_USER
10788898,379,7334,2033,PLAT_DEVOPS
10788899,379,7334,2033,DEV_USER
2147,12978,3813,1751,ORD_USER
2148,12981,6236,1794,ORD_USER
10692379,32224,6386,1471,ORD_USER
10788900,379,7334,2033,DIGITAL_POSITION_MAN
10692381,35538,6682,1467,ORD_USER
10738699,41408,6401,1745,ORD_USER
10788901,379,7334,2033,ENTERPRISE_ASSET_OPERATION
2154,13079,7291,1203,ORD_USER
10789205,27536,7704,1702,ORD_USER
10789352,46665,6276,1702,ORD_USER
10761753,33228,7908,1633,ORD_USER
10789421,16005,7851,1200,ORD_USER
10692385,35855,6386,1471,ORD_USER
10789422,16005,7851,1200,DEV_USER
10738763,12304,7350,2002,ORD_USER
10692397,1812,7034,1751,ORD_USER
10761789,39346,7164,1758,ORG_MAN
10692453,205,6660,1547,ORD_USER
10789694,46757,7877,1633,ORD_USER
10692455,42830,7026,1751,ORD_USER
2170,13406,6057,1500,ORD_USER
10789959,25201,6935,1758,ORG_MAN
2172,13439,7741,1500,ORD_USER
2173,13453,6069,1471,ORD_USER
2174,13454,6380,1465,ORD_USER
10692457,17977,7030,1751,ORD_USER
10789961,21133,6912,1748,ORG_MAN
10789963,21133,6923,1748,ORG_MAN
2178,13527,6380,1465,ORD_USER
2179,13529,7017,1471,ORD_USER
10501081,27984,7884,1702,ORD_USER
2181,13534,6523,1943,ORD_USER
2126,12519,6011,2044,BUSINESS_MAN
2127,12519,6533,2044,BUSINESS_MAN
2130,12528,7291,1322,BUSINESS_MAN
10692459,562,6660,1547,ORD_USER
2136,12780,6534,1895,BUSINESS_MAN
2187,13603,5513,1767,ORD_USER
10738773,14371,7844,1611,ORD_USER
2189,13605,7744,1500,ORD_USER
10692461,6543,7036,1547,ORD_USER
2191,13619,2445,1788,ORD_USER
10789965,21133,7533,1748,ORG_MAN
2193,13658,6695,1751,ORD_USER
10692463,1799,7889,1547,ORD_USER
2155,13145,6057,1392,BUSINESS_MAN
10761879,20097,7157,1751,ORD_USER
2197,13696,6675,1751,ORD_USER
10789967,14576,6914,1322,ORG_MAN
10692465,43874,6681,1751,ORD_USER
10692467,32477,7029,1754,ORD_USER
10789969,14576,7534,1322,ORG_MAN
2202,13763,4795,1471,ORD_USER
10662521,36947,7724,1203,ORD_USER
10789971,47186,6909,1748,ORD_USER
2206,13838,6069,1943,ORD_USER
2207,13839,4174,1633,ORD_USER
10692469,7571,6669,1752,ORD_USER
2209,13844,3363,1811,ORD_USER
10761805,40608,7668,1751,ORD_USER
2211,13852,6069,1943,ORD_USER
10662523,29785,3976,1471,ORD_USER
10761817,42640,7657,1745,ORD_USER
10761819,36982,7658,1745,ORD_USER
10761821,10112,7657,1745,ORD_USER
10761823,21910,7393,1203,ORD_USER
2217,13886,7740,1883,ORD_USER
2218,13929,7291,1547,ORD_USER
2219,13931,7558,1751,ORD_USER
10761825,19002,7662,1751,ORD_USER
10761901,15429,7164,1751,ORD_USER
10761973,15680,6156,1746,ORD_USER
10762103,28523,6157,1467,ORD_USER
10762127,20744,7906,1751,ORD_USER
10738526,35688,7437,1751,ORD_USER
10692387,39135,7886,1943,ORD_USER
10662525,36266,7466,1473,ORD_USER
10750238,295,3838,1322,ORG_MAN
10750316,45532,7856,1601,ORD_USER
10789583,46319,7434,1753,ORD_USER
2230,14034,5512,1767,ORD_USER
2232,14092,3907,1611,ORD_USER
2231,14050,7720,2003,BUSINESS_MAN
10662527,45522,7466,1473,ORD_USER
10750533,33420,7869,1785,ORD_USER
2237,14111,6693,1758,BUSINESS_MAN
10662529,38004,7466,1469,ORD_USER
10751917,34867,7849,1467,ORD_USER
2240,14126,6043,1842,ORD_USER
10484380,45171,7688,1751,ORD_USER
10692389,42873,7300,1471,ORD_USER
2243,14136,4981,1750,ORD_USER
10662531,284,4793,1471,ORD_USER
10748995,47153,5444,1313,ORD_USER
10662533,26499,7466,1473,ORD_USER
10662535,2963,7466,1473,ORD_USER
10751918,34867,7849,1467,PLAT_MAN
10692393,2851,6052,1500,ORD_USER
10692395,4864,7299,1500,ORD_USER
10692417,997,7026,1547,ORD_USER
10752956,47213,6871,1943,ORD_USER
10692419,14418,4801,1767,ORD_USER
10752995,25118,6194,2003,ORG_MAN
10604055,45780,7715,1633,ORD_USER
10692421,797,7026,1547,ORD_USER
2258,14257,3458,1611,ORD_USER
10748997,47100,7617,1313,ORD_USER
2260,14262,6520,1500,ORD_USER
2261,14279,4474,1751,ORD_USER
2262,14299,6723,2029,ORD_USER
10692423,18428,7036,1758,ORG_MAN
10753204,1628,5526,1473,ORD_USER
10789585,46856,7275,1471,ORD_USER
10789587,46812,7427,1633,ORD_USER
10692425,39874,7037,1751,ORD_USER
10692427,22627,7026,1751,ORD_USER
10748999,47101,4476,1313,ORD_USER
10790100,45754,7059,1633,ORD_USER
10484382,45738,5525,1473,ORD_USER
2274,14352,7558,2002,ORD_USER
2253,14204,4474,2003,BUSINESS_MAN
10749003,47114,7617,1313,ORD_USER
2281,14434,4981,1750,ORD_USER
2268,14312,4981,2015,BUSINESS_MAN
10484430,46106,3904,2052,ORD_USER
10749021,41711,4477,1203,ORD_USER
2287,14479,4981,1750,ORD_USER
10749023,41575,4477,1203,ORD_USER
2295,14521,4521,1097,ORD_USER
10501085,27819,7884,1702,ORD_USER
10604057,45898,6987,1152,ORD_USER
10749089,43004,5696,1751,ORD_USER
10604066,46142,7696,1702,ORD_USER
10604068,45267,7688,1751,ORD_USER
10749091,43007,4477,1751,ORD_USER
2309,14591,4804,1767,ORD_USER
10749093,43005,2433,1751,ORD_USER
10749095,43009,3515,1633,ORD_USER
10749097,43013,4208,1469,ORD_USER
2315,14611,3803,1751,ORD_USER
10749099,43016,4208,1751,ORD_USER
2320,14645,6044,1843,ORD_USER
2321,14652,7558,1611,ORD_USER
10749104,43018,7475,1751,ORD_USER
2323,14662,6985,1152,ORD_USER
2325,14669,6144,1751,ORD_USER
10749106,43155,7617,1633,ORD_USER
2328,14678,7260,1203,ORD_USER
2329,14680,6695,1751,ORD_USER
10749108,43128,7475,1171,ORD_USER
10749110,43046,7475,1203,ORD_USER
10749113,43021,7475,1633,ORD_USER
10749240,15958,3515,1751,ORD_USER
10749250,16163,1987,2002,ORD_USER
10749334,16544,2713,2002,ORD_USER
10662539,15137,7295,1747,ORD_USER
10662541,39764,3976,1471,ORD_USER
10738533,34207,6398,1203,ORD_USER
2334,14712,6538,1943,ORD_USER
10750337,45537,7856,1601,ORD_USER
10501087,34214,7883,1702,ORD_USER
10738535,34494,7851,1751,ORD_USER
10750339,45916,7256,1696,ORD_USER
2345,14760,4805,1465,ORD_USER
10501089,37414,7882,1702,ORD_USER
2347,14775,4784,1471,ORD_USER
2348,14782,7563,1471,ORD_USER
10662543,20063,6057,1500,ORD_USER
10750341,46482,7575,1702,ORD_USER
10750343,46560,6276,1702,ORD_USER
2353,14826,7558,2002,ORD_USER
10750345,46566,6324,1702,ORD_USER
10250376,45260,7399,1767,ORD_USER
2358,14861,7597,1547,ORD_USER
2359,14862,6538,1889,ORD_USER
10750347,46606,6276,1500,ORD_USER
10750349,46655,4207,1500,ORD_USER
10738537,34598,2893,1469,ORD_USER
10750682,7,7847,1313,BUSINESS_MAN
10750683,7,7847,1313,DEV_USER
10752958,47212,2155,1803,ORD_USER
2368,14883,7558,2002,ORD_USER
10738539,34889,7849,1750,ORD_USER
10791290,47237,7427,1467,ORD_USER
10791294,47251,6862,1942,ORD_USER
10501091,27485,7884,1702,ORD_USER
10791296,47250,7427,1633,ORD_USER
10791298,47242,6424,1471,ORD_USER
10752994,47071,6194,1313,ORD_USER
10738541,35049,7430,1611,ORD_USER
10501093,27573,7883,1702,ORD_USER
10791300,47245,5758,1313,ORD_USER
2381,14986,3803,1751,ORD_USER
10791302,47238,2911,1439,ORD_USER
10501095,45551,7884,1633,ORD_USER
10791304,47244,7714,1313,ORD_USER
10738555,43253,2897,1200,ORD_USER
10738559,43173,7335,1551,ORD_USER
10501101,25032,7884,1702,ORD_USER
10738561,43061,7310,1754,ORD_USER
2394,15015,6144,1751,ORD_USER
10738563,43314,7654,2002,ORD_USER
10753428,26282,7899,1176,ORD_USER
10738565,42931,7448,1753,ORD_USER
10738636,36076,6410,1203,ORD_USER
10250506,43459,7399,1767,ORD_USER
2402,15045,7558,1203,ORD_USER
10753430,29453,4200,1039,ORD_USER
10738638,36761,7851,1200,ORD_USER
10501103,24038,7884,1702,ORD_USER
10738640,40574,6399,1751,ORD_USER
10501105,27480,7884,1702,ORD_USER
10501107,27444,7591,1702,ORD_USER
2410,15064,7558,1751,ORD_USER
10753532,7517,1943,1039,ORD_USER
10250512,43458,7399,1767,ORD_USER
2416,15095,7561,1467,ORD_USER
10753536,6936,1943,1152,ORD_USER
2418,15099,7723,1751,ORD_USER
10754096,43799,7610,1152,ORD_USER
10501109,39252,7591,1702,ORD_USER
10754104,321,7624,1176,ORD_USER
10754106,17404,7610,1152,ORD_USER
10754108,33653,1971,1039,ORD_USER
10688359,25313,6666,1203,ORD_USER
2431,15348,7291,1203,ORD_USER
10761729,38325,7911,1467,ORD_USER
10761733,32977,7906,2002,ORD_USER
10761737,31404,7908,1171,ORD_USER
2436,15372,6723,1547,ORD_USER
2374,14957,6979,1001,BUSINESS_MAN
10688373,39809,7098,1467,ORD_USER
10688377,39812,6939,1751,ORD_USER
10761773,17031,3818,1751,ORD_USER
10761775,42516,7158,1467,ORD_USER
10688383,39820,6938,1751,ORD_USER
10761777,37039,7155,1750,ORD_USER
10688399,40198,6923,1200,ORD_USER
10688401,40149,6663,1203,ORD_USER
10688403,39918,7541,1471,ORD_USER
10761779,16638,3802,1751,ORD_USER
10761781,13160,7659,1758,ORG_MAN
10761793,14012,7668,1758,ORG_MAN
10761797,36470,7659,1751,ORD_USER
10761799,38066,6126,1751,ORD_USER
10761801,11085,7394,1758,ORG_MAN
10761803,42104,7659,1751,ORD_USER
10761807,43294,7660,1751,ORD_USER
10761881,37955,7157,1751,ORD_USER
10692399,20980,4801,1767,ORD_USER
10692401,10037,7008,1203,ORD_USER
2444,15408,3812,1751,ORD_USER
10790953,46711,5522,1751,ORD_USER
2446,15416,2913,1439,ORD_USER
10662545,45523,7466,1473,ORD_USER
2451,15427,3818,1751,ORD_USER
10790960,46868,7704,1702,ORD_USER
10791292,47240,7680,1313,ORD_USER
10738544,34827,7459,1469,ORD_USER
2456,15476,7295,1200,ORD_USER
10750351,46593,6276,1751,ORD_USER
10750353,46672,7504,1500,ORD_USER
10750476,47096,7847,1313,ORD_USER
10750477,47096,7847,1313,BUSINESS_MAN
10501111,35124,7882,1702,ORD_USER
10738546,14953,7437,1751,ORD_USER
10738548,35803,7821,1203,ORD_USER
10692407,10446,4801,1768,ORG_MAN
10692409,36686,7886,1471,ORD_USER
2469,15659,5409,2002,ORD_USER
2471,15684,7558,1467,ORD_USER
10692411,45729,7034,1751,ORD_USER
10692413,45223,7886,1943,ORD_USER
10692415,42996,6928,1203,ORD_USER
2476,15725,6236,2067,ORD_USER
2477,15746,7064,1500,ORD_USER
10750478,47096,7847,1313,DEV_USER
10750736,7,400,1035,PLAT_MAN
10692506,10147,3880,1131,ORD_USER
10738550,15123,7445,1758,ORG_MAN
10738737,38903,7459,1469,ORD_USER
10692583,46428,6555,1943,ORD_USER
10501115,41342,7591,1702,ORD_USER
2487,15836,6480,1473,ORD_USER
10750737,7,400,1035,ORG_MAN
10501117,37506,7591,1702,ORD_USER
2492,15897,7291,1547,ORD_USER
2493,15904,7577,1601,ORD_USER
10738739,18473,6401,1200,ORD_USER
10738741,17899,7437,1751,ORD_USER
10752996,32498,6194,1751,ORD_USER
10753044,43464,6088,1746,ORD_USER
10753046,45514,6194,1751,ORD_USER
10692585,1618,7134,1471,ORD_USER
10374923,46632,7675,2002,ORD_USER
10753048,22861,7624,1152,ORD_USER
10692587,38735,7888,1942,ORD_USER
2505,15957,4804,1465,ORD_USER
10753050,6485,2001,1171,ORD_USER
10738743,18180,7437,1751,ORD_USER
2508,15969,5513,1767,ORD_USER
10692591,39133,7132,1942,ORD_USER
10753052,41141,2001,1751,ORD_USER
10738745,18529,7878,1467,ORD_USER
2447,15416,5068,1439,BUSINESS_MAN
2448,15416,5507,1439,BUSINESS_MAN
10692595,1850,6052,1500,ORD_USER
10005064,45030,7704,1702,ORD_USER
2521,16036,4174,1500,ORD_USER
2449,15416,7564,1439,BUSINESS_MAN
2524,16067,7558,1611,ORD_USER
10753058,15381,2001,1500,ORD_USER
2527,16076,7728,1751,ORD_USER
10753060,3024,2002,2003,ORG_MAN
10753062,5979,7712,1223,ORG_MAN
2480,15757,7682,1748,BUSINESS_MAN
2532,16142,7363,1751,ORD_USER
2534,16156,7518,1471,ORD_USER
10753068,21297,2055,1350,ORG_MAN
10753072,457,7610,1152,ORD_USER
10692599,32222,7886,1500,ORD_USER
10692601,13849,7026,1751,ORD_USER
2541,16199,2618,1751,ORD_USER
10753074,25795,1971,1152,ORD_USER
10692623,14328,7030,1751,ORD_USER
10692625,21580,7036,1751,ORD_USER
10692631,42756,7036,1751,ORD_USER
10753076,20965,1938,1350,ORG_MAN
2501,15939,7690,1768,BUSINESS_MAN
2512,15987,6044,1083,BUSINESS_MAN
10693421,39813,6419,1471,ORD_USER
10726131,332,3946,1203,ORD_USER
10731104,47157,7722,1313,ORD_USER
10731399,10731397,7847,1083,ORD_USER
10738567,3746,6394,1322,ORG_MAN
10692433,26275,7037,1751,ORD_USER
10791306,47235,7427,1473,ORD_USER
2552,16278,6480,1473,ORD_USER
10692435,425,7520,1547,ORD_USER
10692529,42816,6727,1751,ORD_USER
10692531,30424,6727,1751,ORD_USER
2556,16331,6044,1844,ORD_USER
10692533,1705,3880,1131,ORD_USER
10791308,47243,6838,1747,ORD_USER
10692543,51,3878,1308,ORD_USER
10738569,3661,2897,2016,ORG_MAN
10692545,51,7887,1308,ORG_MAN
2562,16372,7558,1750,ORD_USER
10750355,46674,7445,1751,ORD_USER
10692547,23323,6382,1471,ORD_USER
10738793,42620,7850,1751,ORD_USER
2566,16389,6537,1751,ORD_USER
10791310,47246,7869,1200,ORD_USER
10750360,46692,7275,1471,ORD_USER
10738795,42779,7335,1551,ORD_USER
10692581,35343,7132,1471,ORD_USER
10692633,39721,7029,1751,ORD_USER
10692635,30612,7026,1751,ORD_USER
10753000,43972,6194,1473,ORD_USER
2574,16424,7206,1611,ORD_USER
10692637,29910,7029,1467,ORD_USER
10753002,7226,6194,1751,ORD_USER
10692655,455,7029,1547,ORD_USER
2578,16445,7010,1203,ORD_USER
2579,16446,7025,1203,ORD_USER
10738797,42553,7350,1203,ORD_USER
10738799,42688,6402,1200,ORD_USER
10791312,47239,7291,1633,ORD_USER
10738801,42504,7442,1469,ORD_USER
10692657,558,6670,1758,ORG_MAN
2586,16504,7714,1751,ORD_USER
10692927,12404,6637,1751,ORD_USER
2588,16516,7363,1467,ORD_USER
2589,16522,7723,1751,ORD_USER
2590,16541,7363,1751,ORD_USER
10738815,39763,7437,1751,ORD_USER
10753004,46151,6194,1171,ORD_USER
10738817,14608,6395,1322,ORG_MAN
2595,16599,6053,1465,ORD_USER
10738959,14496,7437,1758,ORG_MAN
10692929,39782,6674,1751,ORD_USER
10692931,37133,6674,1203,ORD_USER
10692933,8447,6674,1547,ORD_USER
10749013,41434,3515,1751,ORD_USER
10688189,43114,6424,1471,ORD_USER
10749015,41757,6772,1751,ORD_USER
2608,16695,6239,1176,ORD_USER
2609,16696,6048,1152,ORD_USER
10692935,42418,6921,1611,ORD_USER
10749025,2086,7823,1611,ORD_USER
2613,16722,6044,2053,ORD_USER
10692937,39835,5988,1754,ORD_USER
10688195,34971,7533,2025,ORD_USER
2617,16754,4981,1750,ORD_USER
2618,16770,3363,1811,ORD_USER
2619,16774,7728,1500,ORD_USER
10692941,16668,6936,1751,ORD_USER
10688197,21637,7533,1465,ORD_USER
2624,16838,7338,1467,ORD_USER
2625,16852,6042,1152,ORD_USER
10692945,39210,6921,1611,ORD_USER
2630,16869,6978,1152,ORD_USER
2631,16880,5409,1751,ORD_USER
10688205,44899,7533,1465,ORD_USER
10688293,18586,6551,1471,ORD_USER
10692947,14605,6921,1611,ORD_USER
10692949,23237,6928,1751,ORD_USER
2639,16937,3909,1611,ORD_USER
2640,16973,5512,1767,ORD_USER
10692951,38047,5988,1754,ORD_USER
10753138,31106,1993,1152,ORD_USER
10692953,37789,5988,1754,ORD_USER
10753140,43846,6194,1633,ORD_USER
2649,17065,7206,1611,ORD_USER
10776600,111,2744,1537,ORG_MAN
10776602,111,7311,1537,ORG_MAN
10374935,17803,6480,2002,ORD_USER
2655,17147,7720,1171,ORD_USER
2657,17181,6553,1471,ORD_USER
10374945,39999,7279,1471,ORD_USER
2656,17149,6723,1785,BUSINESS_MAN
10061646,45151,7698,1702,ORD_USER
2658,17184,7329,1751,ORD_USER
10791314,47249,7427,1702,ORD_USER
10791316,47247,7849,1313,ORD_USER
10791318,47248,7608,1313,ORD_USER
2665,17187,7017,1471,ORD_USER
2666,17204,6057,1942,ORD_USER
10750358,46789,3584,1490,ORD_USER
10791320,47236,7875,1313,ORD_USER
2669,17224,3906,1611,ORD_USER
10692471,10135,6692,1751,ORD_USER
10692473,13840,7889,1751,ORD_USER
10692475,18963,7520,1547,ORD_USER
10791322,47241,7706,2078,ORD_USER
2675,17270,6635,1751,ORD_USER
10753010,12803,3803,1751,ORD_USER
10791438,47254,7587,1751,ORD_USER
10692537,7129,6381,1768,ORG_MAN
2679,17325,2445,1313,ORD_USER
10692539,44642,6381,1955,ORD_USER
2681,17341,7728,1633,ORD_USER
10738578,3768,7350,2002,ORD_USER
2683,17346,6236,1795,ORD_USER
10692549,13991,6382,1471,ORD_USER
10753014,550,7781,1351,ORG_MAN
10738580,15756,7439,1751,ORD_USER
10738582,15890,7654,1547,ORD_USER
10692907,24580,6692,1751,ORD_USER
10692943,36365,6928,1751,ORD_USER
2690,17382,7700,1601,ORD_USER
10791441,47253,7347,1702,ORD_USER
10791444,47255,7064,1313,ORD_USER
2693,17417,7741,1471,ORD_USER
10693003,39745,6382,1471,ORD_USER
10791447,47256,7064,1313,ORD_USER
10738584,43356,7443,1751,ORD_USER
2698,17489,6064,1152,ORD_USER
10693007,17971,6382,1471,ORD_USER
10738586,3984,7335,1782,ORG_MAN
10791635,45979,7675,2002,ORD_USER
10753020,41358,5527,1751,ORD_USER
2703,17516,7728,1633,ORD_USER
10738588,4721,7445,1547,ORD_USER
2705,17543,7568,1500,ORD_USER
10753022,20806,6194,1171,ORD_USER
2707,17550,6985,1152,ORD_USER
10791755,6388,7543,1469,ORD_USER
10738590,5519,7654,1467,ORD_USER
2710,17561,4717,1611,ORD_USER
10792075,46802,7427,1751,ORD_USER
10792238,3501,7393,1203,ORD_USER
10693011,43747,6381,1942,ORD_USER
10792579,46743,5525,1473,ORD_USER
10693013,41213,6386,1471,ORD_USER
10693015,28647,6381,1943,ORD_USER
10753026,29380,2001,1751,ORD_USER
2721,17625,3803,1751,ORD_USER
10753028,46699,6194,1313,ORD_USER
10753030,188,7125,1731,ORD_USER
10753112,526,6086,1715,ORD_USER
10753114,523,7125,1731,ORD_USER
10693021,19032,6418,1471,ORD_USER
10738598,39117,7454,1469,ORD_USER
10605269,29010,7278,1751,ORD_USER
10693025,13606,6386,1471,ORD_USER
10693027,17345,7299,1500,ORD_USER
10693029,42798,6415,1471,ORD_USER
10693047,31052,7134,1471,ORD_USER
10693053,42237,4801,1767,ORD_USER
2737,17732,6529,1465,ORD_USER
2738,17733,5512,1471,ORD_USER
10605329,27166,7284,1758,ORG_MAN
2659,17186,2821,1787,BUSINESS_MAN
10693055,8813,7132,1500,ORD_USER
2743,17796,4474,1500,ORD_USER
10693101,6254,7008,1751,ORD_USER
2746,17808,6069,1471,ORD_USER
10693121,22083,5988,1754,ORD_USER
10738600,5508,7326,1203,ORD_USER
10693132,25388,7029,1751,ORD_USER
10753202,46499,5527,1313,ORD_USER
10605351,27319,7278,1751,ORD_USER
10605353,27318,7283,1471,ORD_USER
10605355,27278,6987,1152,ORD_USER
10605357,41486,7675,2002,ORD_USER
10605361,27027,7272,2048,ORG_MAN
10693313,31924,6697,1467,ORD_USER
10693333,28881,7889,1751,ORD_USER
10753276,6045,4200,1152,ORD_USER
2661,17186,2909,1787,BUSINESS_MAN
10753622,45408,5527,1633,ORD_USER
2662,17186,4191,1787,BUSINESS_MAN
2674,17266,3592,1835,BUSINESS_MAN
2694,17419,5402,1791,BUSINESS_MAN
10791338,42776,6936,1751,ORD_USER
10753032,14580,3803,1751,ORD_USER
10501160,46759,7843,1001,ORD_USER
10738681,7546,6399,1758,ORG_MAN
10738683,7546,7821,1758,ORG_MAN
10738685,7336,2897,1750,ORD_USER
10753584,2507,7129,1731,ORD_USER
2775,17967,6056,1465,ORD_USER
10753610,41177,6194,1467,ORD_USER
10692505,19038,2906,1439,ORD_USER
10791342,23437,7922,1500,ORD_USER
10692509,19038,3364,1439,ORG_MAN
2780,17989,6475,1471,ORD_USER
10692511,19038,2636,1439,ORG_MAN
10791637,45981,7675,2002,ORD_USER
10792254,46578,7327,1611,ORD_USER
10692513,19038,7412,1439,ORG_MAN
10692515,19038,6237,1439,ORG_MAN
6055481101181088,43657,7527,1943,ORD_USER
10692517,19038,7171,1439,ORG_MAN
2790,18052,7714,2002,ORD_USER
10753631,15366,2002,1473,ORD_USER
10692521,38807,5971,1750,ORD_USER
10692523,961,5971,1547,ORD_USER
10692525,299,5971,1465,ORD_USER
10738687,8397,7439,1751,ORD_USER
2800,18126,3818,1745,ORD_USER
2801,18131,6480,1171,ORD_USER
10692527,39771,3880,1131,ORD_USER
2804,18153,7010,1203,ORD_USER
10738701,41592,7441,1467,ORD_USER
2806,18176,6046,1152,ORD_USER
10753666,34496,7901,1732,ORG_MAN
2808,18185,7561,1467,ORD_USER
2809,18190,7701,1702,ORD_USER
10692555,29868,6381,1471,ORD_USER
10753730,33963,1997,1751,ORD_USER
6901873354474433,2398,7295,1200,ORD_USER
2813,18214,7363,1751,ORD_USER
10692557,39744,6386,1471,ORD_USER
2815,18234,6236,1794,ORD_USER
10692566,22782,6386,1471,ORD_USER
10692569,44480,7300,1942,ORD_USER
10375107,45826,7466,1633,ORD_USER
10692571,39832,6421,1471,ORD_USER
10738703,41371,7439,1751,ORD_USER
10375109,45749,7466,1633,ORD_USER
10738705,41215,7334,1313,ORD_USER
10666876,30042,7581,1702,ORD_USER
10375975,45488,7257,1696,ORD_USER
10375977,45962,5926,1601,ORD_USER
2770,17934,6983,1001,BUSINESS_MAN
10738707,41356,7456,1469,ORD_USER
2831,18340,7714,1751,ORD_USER
10753732,46576,2002,1313,ORD_USER
10738709,2607,7350,2002,ORD_USER
10767968,18791,7324,1751,ORD_USER
10753734,35119,5526,1171,ORD_USER
10738711,2281,7458,1758,ORG_MAN
10753736,2717,2002,1500,ORD_USER
2839,18399,6242,1025,ORD_USER
10768256,126,2285,1786,ORD_USER
2847,18446,6145,1751,ORD_USER
10688231,16491,6552,1768,ORG_MAN
2854,18485,6236,1794,ORD_USER
2856,18499,6553,1471,ORD_USER
10688317,20446,6918,1479,ORD_USER
2860,18515,4174,1500,ORD_USER
2861,18516,7558,1469,ORD_USER
2863,18524,4784,1471,ORD_USER
10688319,8743,6918,2042,ORG_MAN
2870,18544,7338,1751,ORD_USER
2871,18555,3801,1746,ORD_USER
2872,18556,7278,1751,ORD_USER
2873,18558,6529,1465,ORD_USER
10688323,31885,7541,1471,ORD_USER
10688325,43726,7541,1500,ORD_USER
10688327,43973,7541,1943,ORD_USER
10688340,25285,6929,1764,ORD_USER
2876,18576,6145,1751,ORD_USER
10692573,34824,6421,1057,ORD_USER
10791340,33980,7922,1469,ORD_USER
10791669,46317,7650,1753,ORD_USER
10692575,4883,6052,1500,ORD_USER
10667389,45617,6057,1471,ORD_USER
10692604,6217,7008,1547,ORD_USER
10667393,45639,6069,1471,ORD_USER
10753124,1350,2003,1039,ORD_USER
2888,18651,3908,1611,ORD_USER
10692627,1093,7035,1547,ORD_USER
10738604,39183,7454,1469,ORD_USER
2892,18664,6532,1465,ORD_USER
10692908,6059,6683,1751,ORD_USER
10667397,45574,6671,1752,ORD_USER
10163313,45423,7695,1702,ORD_USER
10692911,43166,6688,1751,ORD_USER
10692913,31051,6691,1751,ORD_USER
10738606,39751,7654,1469,ORD_USER
10175469,46302,7589,1753,ORD_USER
10667401,44653,6982,1152,ORD_USER
2905,18747,7714,1751,ORD_USER
2907,18778,4717,1611,ORD_USER
10692915,19208,6692,1751,ORD_USER
10667403,45593,6379,1473,ORD_USER
2911,18822,4197,1473,ORD_USER
2912,18826,6635,1751,ORD_USER
10753132,7948,7128,1731,ORD_USER
10753134,34484,2055,1039,ORD_USER
10692917,35530,6691,1751,ORD_USER
2918,18869,7575,1702,ORD_USER
10692925,1303,6672,1547,ORD_USER
2921,18882,7009,1203,ORD_USER
2922,18887,3818,1751,ORD_USER
2923,18891,6240,1162,ORD_USER
10768258,5071,2285,1785,ORD_USER
10768262,24282,7319,1785,ORG_MAN
10668022,47022,7609,1313,ORD_USER
10768300,31290,4972,1611,ORD_USER
10668056,47027,2619,1313,ORD_USER
10668058,47016,6324,1601,ORD_USER
10693033,42684,7300,1471,ORD_USER
10749061,42362,3518,1751,ORD_USER
10768354,781,3792,1537,ORG_MAN
2934,18919,4796,1471,ORD_USER
2935,18924,6676,1751,ORD_USER
2936,18925,5512,1767,ORD_USER
10749065,42526,7628,1751,ORD_USER
10693035,32005,7300,1500,ORD_USER
10749067,42496,3806,1751,ORD_USER
2942,18964,7014,1771,ORD_USER
2943,18974,4174,1500,ORD_USER
10668074,23608,4794,1471,ORD_USER
2945,18997,6242,1025,ORD_USER
10768358,8427,4875,1500,ORD_USER
2947,19004,7744,1500,ORD_USER
10693037,36293,6422,1471,ORD_USER
10693039,42765,6422,1471,ORD_USER
10768360,1108,2254,1785,ORD_USER
10693109,36229,7037,1751,ORD_USER
10693111,6869,7035,1547,ORD_USER
10693113,36170,7008,1203,ORD_USER
10693383,7750,6067,1465,ORD_USER
10375978,46167,5926,1601,ORD_USER
10749285,3765,1974,2003,ORG_MAN
10768362,46249,3171,1784,ORD_USER
10753608,20813,5526,1500,ORD_USER
2961,19049,6523,1500,ORD_USER
2963,19085,6242,1025,ORD_USER
10693419,41956,6424,1471,ORD_USER
10768364,24307,3171,1785,ORD_USER
10726133,45640,6748,1751,ORD_USER
2967,19136,7363,1751,ORD_USER
10753628,34359,2002,1751,ORD_USER
10753784,8472,6088,1746,ORD_USER
10768366,24307,5514,1785,ORG_MAN
10753838,26278,5527,1171,ORD_USER
2973,19149,6529,1465,ORD_USER
10768368,34606,7319,1784,ORD_USER
10727788,1949,7607,1171,ORD_USER
10768370,3072,3878,1547,ORD_USER
10753892,43365,7635,1152,ORD_USER
10753924,27188,4213,1350,ORG_MAN
2981,19209,6523,1942,ORD_USER
2983,19221,3803,1547,ORD_USER
10753986,44530,7306,1633,ORD_USER
10753988,36706,6194,1203,ORD_USER
10776693,125,7670,1392,ORG_MAN
10776697,125,7419,1392,ORG_MAN
2899,18707,4778,1392,BUSINESS_MAN
2985,19235,6677,1751,ORD_USER
10692607,42981,7886,1471,ORD_USER
10791344,44993,7857,1601,ORD_USER
10692609,8385,4801,1767,ORD_USER
